Crime,Income-Debt Ratio,Assets & Liquidity,Payment Timing,Spending rel. Income,Establishment,Debt & Obligations,Current Macroeconomic Climate,Social Media Presence,Location,Quality of Associations,Consistency,Gambling,Organization,Abnormal Purchase Hist,Real Credibility
0.4802302264265135,0.7463133808590807,0.8327996109045008,0.8594987284525535,0.7552481942559169,0.5911254351640586,0.9828302473644037,0.8541173429918908,0.7279081403066565,0.6137142608166904,1.0,0.24687134825573487,0.0,0.051880827499667395,0.5138798240252433,0.8621662670420273,
0.7333813013747906,0.5136316766826727,0.6532986492415431,0.4139107147543709,0.8046868283776502,0.5768517966522222,0.6517376387414423,0.0,0.0,0.10341084237725823,0.8592812312419951,0.3783189233674016,0.44007218337120746,0.5260969738803338,0.809922694650345,0.5080443388649867,
0.522139435208721,0.3050939929942794,0.5139696032259838,0.5422433071442189,0.7485251757116999,0.0,0.5322758269981532,0.0,0.008830489988965962,0.5653295005185919,0.06727954349188842,0.17933824749778893,0.3676796059383112,0.36553247581574166,0.17553951673508522,0.46109400030335734,
0.6771031765055248,0.9666104211802167,1.0,1.0,1.0,0.7969618851171003,0.8841631466590711,0.7121108921774375,0.9164880145306605,1.0,1.0,0.0,0.0,0.008700839939916126,0.029505686706829484,0.9651163249194699,
0.5080345622661073,0.906348704343545,0.9142468406689555,0.8565986824655489,0.7591616996474451,0.6917002137407662,0.921440615726695,0.31327521508312073,1.0,0.7691573335501685,1.0,0.0,0.15293870857805397,0.2714692265535197,0.5832698596650403,0.7965122557387535,
0.34875480318699936,0.4942360002458426,0.6773049236262689,0.4920874056380838,0.7478457568452268,0.9032156308939892,0.5598197424694905,0.7242729216412009,0.9126242587128677,0.51893564488922,0.8791738075228803,0.0,0.49461269360794013,0.619580184400764,0.4959788206930912,0.558730990806489,
0.4510302427210114,0.3499766942212242,0.34182826742324385,0.21326776795120556,0.6603715710851241,0.32641678721250533,0.3122837327212214,0.22047696644083045,0.376959155138167,0.0,0.0,0.8467505798274398,0.44791763844075666,0.7558654858370462,0.29059897912178156,0.3306170713112795,
1.0,0.9141283274091844,0.6177616990409286,0.8327037708939777,1.0,1.0,0.8233240243240331,1.0,0.5283632837963352,1.0,0.3654394814827648,0.6383767628953996,0.35315061684596993,0.20749402842487294,0.3661397365917554,0.8452379960035107,
0.037869345595093806,0.4397177051643004,0.5012951708419375,0.6032060972868366,0.30441084323982726,0.09183201942212427,0.30017252307355224,0.23684328296743704,0.8628903509441538,0.45649215641342905,0.5827687005755953,0.8249758007057717,0.26883953574264,0.4625626111730335,0.6365461633188364,0.4554363894644047,
0.27429896511909263,0.17206670417980946,0.0,0.09760773845191632,0.3860399565171877,0.2709961702850777,0.2443838960654377,0.5358706124870144,0.7084357005117814,0.0,0.0,0.5760379651318677,0.7572139124492576,1.0,1.0,0.09268519215816062,
0.6387113715777326,0.5105955556481505,0.3228247351059544,0.4378976385660189,0.4711687050687201,0.3160778354797855,0.5674349129370957,1.0,1.0,0.7282371043143221,0.9409650680988383,0.6073918086229823,0.3252268492162005,0.4434955764267189,0.8772589671789623,0.4549042727134398,
1.0,0.9071528839762091,0.9662759771005782,0.7630405256908335,0.5796853160252315,0.8352838022567407,0.8405406956231006,1.0,1.0,0.6387063112151253,0.670665821620561,0.3928355111704298,0.319103643934647,0.09180671295855625,0.0,0.8719683961501463,
0.8622461385864959,0.5292574135645913,0.40059267820660127,0.40085165141091733,0.6849351334182607,0.4332451580441242,0.42179402421369594,0.6858699141874756,1.0,0.5070841684995647,0.881313141343619,0.8564246639248576,0.6653371838647929,0.7120227967980625,0.7913949071979149,0.44828214689444545,
0.0,0.0,0.0116708512245585,0.005897861012591909,0.0,0.0,0.05514685676902117,0.4927732220588535,0.8216463897927718,0.41408948450890076,0.0,1.0,1.0,0.9736488885043161,0.6785737346370593,0.014349147740350121,
0.24849393520523483,0.6342914089968045,0.645551782640639,0.6522903184541358,0.6537971526825379,0.714857721018856,0.5812514787427742,0.5043530359708246,1.0,0.08475315983344245,0.8713208284572483,0.0,0.7084930320577472,0.24847844024558483,0.2537655903872083,0.6114853239164696,
0.6453493237620318,0.9697404157541417,1.0,0.8898348833520179,0.7008473713751633,0.9305165649350533,1.0,1.0,1.0,0.6735752415427212,0.4308554651162466,0.0,0.2912867489932099,0.0,0.13521717155258187,0.9958300034113987,
0.9219150706822985,0.6730881898979559,0.6816529394525513,0.7548736092461089,1.0,0.7464144698897955,0.6815118164483303,0.6992660138961329,0.5081366342411943,0.4973908538504197,1.0,0.37486617711178744,0.15304136689958783,0.37867087164255886,0.0,0.8172485840405118,
0.6687896268144152,0.4963405794682825,0.627485214567965,0.5524469478343501,0.6738685532477361,1.0,0.7706019456446651,0.78231542054889,0.7996752994846309,1.0,0.8619945439579494,0.6138450238035986,0.3102249449002369,0.3525102411725722,0.17668151179348113,0.6172379466181479,
1.0,0.8265293249924264,0.8355927632248132,0.9083606832819447,0.9600262118918291,1.0,0.8392194635995246,0.9434971232668811,1.0,0.7909566247549252,0.8990422522353447,0.14380319092859717,0.0,0.13013586684712827,0.12546202770733136,0.914398886797885,
0.9576368868904369,0.927284460745637,0.8186390664977103,0.6708498945076341,0.5692767566651342,0.6032422710465002,0.8865754785003944,1.0,0.986100588121465,1.0,1.0,0.13139321080124122,0.0,0.3267278597561587,0.4272039804087122,0.8135816816510619,
0.8314440092983462,0.5504106126629381,0.5535838322563688,0.36662811072114254,0.42363296403583356,0.2263980139653175,0.5548579196932956,0.6332169265910415,0.24312766950498343,0.9790606814996448,0.9728774677806042,0.49848390619697786,0.8428254063659941,0.3662469760687388,0.44979427325951227,0.49863935274004045,
0.8406918628208022,0.4727234494278515,0.6662165218578233,0.7154508181517363,0.6384914833361641,0.13397189581735847,0.5722416156836632,0.588992643352462,0.7365259947656343,0.05043475471799086,0.08388087519316845,0.0,0.0198078891299851,0.39017457463088473,0.6412711090065842,0.5912202854073818,
0.3525674047684036,0.8280619035269107,0.5940654852807927,0.6602295428616903,0.8689188945627342,1.0,0.5758181602780155,0.3249612107277639,0.11952952557870478,0.9610360568576353,0.6221617981546652,0.5118898375097723,0.4902880556283824,0.20350882304971757,0.26705282258708607,0.7312928092030199,
0.881866601997697,0.9960643823179496,0.700124146416478,0.8432566434450888,1.0,0.6383896285585147,0.8637574257588616,1.0,0.32834515180105583,0.387492049282703,0.6743503497837003,0.28798857670460154,0.5128798458714828,0.24890408337174266,0.0,0.8464261639788647,
0.0,0.19509780579847494,0.06878003385219858,0.1070721143872582,0.0,0.0,0.17071063515572227,0.0,0.0,0.0719765434880104,0.0,0.34304024390362187,0.9138016873555823,0.8107528719579996,0.7938159818542205,0.0581764023767114,
1.0,0.8562623096725204,0.7318990020153855,0.876273501449094,0.5686937709760758,1.0,0.6093500740845545,1.0,1.0,0.5537405043569456,0.5957047003982425,0.2774092324193707,0.35372529061414626,0.19360979737239092,0.34653145967690213,0.7748038571611511,
0.6748842083879802,0.5084334982106545,0.6078827922649453,0.32025783791213847,0.5376539791861014,0.5794226560200748,0.2963001681386567,0.018411253616678003,0.9377022046104997,0.892390876146502,0.0,1.0,0.32390810031474926,0.42001973992069797,0.8532099545802068,0.44750343997820197,
0.69171220753257,0.5946822978731477,0.808606905029964,0.7808319356318103,0.9906897064498178,0.16869135882607267,0.6019895744977116,0.20596835423180038,0.5583616324405926,1.0,0.31005519548205523,0.32303954702916604,0.6450448734380735,0.37217755293390203,0.18631575643718426,0.6607985603015407,
0.6997854304759265,0.8942667163189851,0.8342057534882672,0.7863689008174298,0.5925081826426638,1.0,0.9253832287559022,0.8819310667650709,1.0,0.4793348050639796,0.961127280252444,0.0,0.5374938533935409,0.3367582370691572,0.0,0.7646330109588501,
0.18463971450593325,0.3972585305938676,0.5857141725628582,0.5981707157717946,0.2897757729953395,0.24377178884358236,0.6746836325906631,0.0,0.030380198364944655,0.0,0.0,0.12966209041276494,0.5175667776482308,0.49725559724513113,0.1700859700561373,0.5395019250274483,
0.0,0.24205174912940508,0.14630659588615857,0.21966334995540784,0.4126577803669254,0.34602113354614306,0.05706949893462514,0.14417428213168076,0.32604690295420424,0.0,0.1540862002614925,0.47032549890328956,1.0,0.8678344993209167,0.8367228172028596,0.15851485058039905,
0.28670150312322584,0.37965301152345227,0.2717791414732635,0.5422325317772234,0.7007119075684087,0.2026339112903043,0.5734512715066731,0.0,0.0,0.0,0.6175005251154129,0.5831791200812579,0.4553839023996635,0.5100699358639397,0.6500717833662256,0.4095268315182661,
0.15701193545000547,0.0,0.1417961974313709,0.12758192672026097,0.37403684163768125,0.3980976747757168,0.20286199677931122,0.0,0.34627922289296387,0.43215147701333334,0.0,0.9312418532960347,0.9472141777466473,0.9497087123521685,1.0,0.07687299375237977,
1.0,0.6926015491860865,0.5306206639656335,0.8108774398232736,0.5714529357373161,1.0,0.8453401703520229,0.31871028055312445,1.0,0.2459136720916753,0.5191620460788677,0.5765005348961209,0.5900870810771004,0.18810210051180742,0.6026935917435441,0.6893006911552638,
1.0,0.901452236372115,0.7640287654245735,1.0,0.9676741144261599,1.0,1.0,1.0,1.0,0.4789078634640556,0.39703592220950334,0.0,0.4050842229814072,0.0646403632826261,0.0,0.9537061819630834,
0.6369745411987289,0.7482316968930063,0.6990672856897517,0.7823097370485169,1.0,1.0,0.9190231129880988,0.5796351627712867,1.0,0.35074829947685643,0.8734181999069166,0.5537946584152903,0.0,0.24145847002353776,0.2377373437945861,0.795252812224187,
0.023200762195008884,0.33331907835092905,0.6179369638713519,0.34514723839258776,0.5907314031552422,0.062392622983069246,0.5473393346085054,0.20799235531343296,0.0,0.11932844885288979,0.2790080046015758,0.45085555467548244,0.9752910148285712,0.7101241779790466,0.4930352154065799,0.3897864227871187,
0.17608100869830812,0.5132367691611588,0.6808469602064623,0.5169150460861685,0.5979168250294639,0.8780493686195272,0.6236553439034661,1.0,1.0,0.16806285617315525,0.11509302155689849,0.974656570209214,0.3300327941535947,0.37755783319658,0.6703117191972358,0.5842914960054943,
0.6256565527877103,0.18012808056966273,0.08513379483708583,0.17872243008013314,0.5534021199973056,0.47016901216020107,0.33664439738337115,0.0,0.8944267188865173,0.09623419063471758,0.43323898709225717,1.0,0.5109689186548858,0.5792931832077799,0.4800365117588592,0.30420067584686916,
0.7652286373674599,0.561875039728863,0.3178133717799321,0.4200680126286784,0.8956276217470407,0.31864438623438096,0.6171083881280292,0.19512939032997378,1.0,0.2527691170964222,0.8864065964552426,1.0,0.1255299448251821,0.3737943267312343,0.8454981133690572,0.541045599554965,
0.3898143701880184,0.2626856900287387,0.44955932375782137,0.3700631885799161,0.0,0.32657380150775067,0.2102763114497488,0.8024527655595132,0.41768501740759184,0.0,0.07097091604734204,0.271446951668538,0.4294562769895709,0.5828770558510527,0.5820340934188313,0.30072690578464023,
0.9102095354990795,0.6877043070874638,0.6128963928629476,0.7011781259877501,0.9812084979746427,0.404349655218946,0.8031378638563961,0.6780097944129253,0.4785665296153458,1.0,1.0,0.0,0.5034744955168937,0.286946275136788,0.21068697872029737,0.73832475679861,
0.0,0.3834204450358891,0.4004539116803838,0.35069144347818726,0.15095887142313746,0.28240081060290506,0.3004445556805538,0.5655013178350603,0.0,0.0,0.8939227146729729,1.0,0.7445040333744225,0.786551937226673,0.484941692479058,0.2593415079870255,
0.8760159602324996,1.0,0.9366623699999576,0.8316352778868933,0.6589345255656025,0.9170101051655042,0.9128108070843555,1.0,1.0,0.6908845761072839,1.0,0.0,0.0,0.0,0.36801930789708664,0.9640203904338944,
0.27241117179517826,0.7473060479736559,0.43933910476983895,0.5523532779394598,0.9264022676840713,0.6714070480013615,0.5654120447428431,1.0,0.0,0.937194384974429,1.0,0.2651727922914182,0.20900261886903915,0.31529108898572966,0.3373310496887052,0.6619487321735315,
0.0,0.0,0.0,0.07309932394774457,0.07511027123293412,0.0,0.2325275396164077,0.6115829348943115,0.0,0.2637287835071644,0.2873407898642178,1.0,0.6041105733416283,0.8386664040935135,0.6397629660941668,0.06877784768384376,
0.0,0.05161653626050396,0.0,0.12633010763126384,0.028538395595518632,0.36736805992453725,0.08161103663525658,0.0,0.0,0.0,0.0,0.38696325516653673,1.0,1.0,1.0,0.01077776350569315,
1.0,1.0,0.8029293739488478,0.9362884225664456,0.9498571956128374,0.8887645468369845,1.0,1.0,1.0,1.0,0.7016874253147289,0.578709378510836,0.0,0.021291099362967338,0.0,0.9970463442051004,
0.07131894079678552,0.05881558886936153,0.12944650822749004,0.15115880105461466,0.2285939027309648,0.679085552404984,0.1310122355184931,0.34537209814558767,0.0,0.4527644504239364,0.5465363976585071,0.3554931552001514,0.9120491941100406,0.8827462673245109,1.0,0.22050557821579353,
0.0033772860249410286,0.47151910993011553,0.40829600659029985,0.31768559914346195,0.0,0.08499184910190294,0.17937779140273993,0.6661375732442572,0.881928075797936,0.8444785810362754,0.4616283355239602,1.0,0.40493953417161266,0.5648746986496842,0.5281008068473296,0.3125627484571776,
0.48297133208032467,0.12156776582353271,0.019455516345686596,0.13713453208600274,0.2993978445640096,0.5471063389116847,0.3625701267598238,0.11170282903988028,0.43307015759536616,0.3211662194816049,0.04326661679729685,0.34599428034944263,0.6047078247456763,0.9176950428440209,1.0,0.20841401420210837,
1.0,1.0,1.0,1.0,1.0,0.6763804371169642,0.8051084064224181,1.0,0.20136521625946202,1.0,1.0,0.05420305208290096,0.2997833722278942,0.13335799885505806,0.0,0.9281017724711823,
0.514911705797847,0.5645533479528838,0.47115306303431975,0.5957947358066105,0.2964491001126011,0.34807810080100743,0.7213129900169055,0.30574619443935847,0.04296241412347934,1.0,0.5637614322589352,0.2271531376284409,0.6576145376447118,0.5464688573419947,0.5098042469566979,0.6520128596686141,
0.628357210353471,0.3791589772291141,0.4384311322906628,0.460692552934007,0.6656536453289826,0.046046044810605535,0.39238837994996634,0.9559178239702115,1.0,0.42596145335437874,1.0,0.8102650222133563,0.747989508108077,0.42479774599424,0.10541000805775336,0.5043863235561108,
0.3609431131848704,0.6698202244489386,0.6573392818412832,0.5848680881027412,0.4370173158416306,0.2823574068565131,0.6420180929315499,0.9145058072849479,0.0,0.5298386913558168,0.5164814211737988,0.9407495547198654,0.5217701445918963,0.4045343082238284,0.5582987292528276,0.5576508144925704,
0.4029651434798387,0.45148453046073156,0.19492845428937855,0.2867616743319839,0.18872513289211035,0.5060497236436553,0.3967028703429471,0.0,0.9299935845126606,0.3086686146574958,0.06196605740015648,0.5939929835430228,0.9849950111866521,0.6738181206920384,0.385662517168477,0.3178728472991873,
0.7387637584082805,0.4468019168951324,0.6263764761910591,0.5123385242128595,0.5400197510047445,1.0,0.6233815876415995,0.18865519188266383,0.5293408648019778,0.8130504935595455,1.0,0.46711487100730764,0.7132908884774343,0.2657206307457957,0.7061186067148277,0.6141750023638414,
0.689235064310509,0.5815815464523061,0.4791990971265248,0.2945510681726728,0.48576065189670503,0.0,0.49595676625764945,0.0,0.0,0.8421947625262572,0.9519611497480649,0.9343488356231541,0.3230053801973135,0.5524374042080019,0.2038374340465985,0.4196003634549319,
0.5018219806078781,0.11828702540326645,0.2461490579981274,0.3168221838185877,0.5501476291745326,0.2789453961320542,0.3568863802896548,0.0,0.5349733608697079,0.28487976135893117,0.44667691578975854,0.4561444628994113,1.0,0.8965096644214422,0.7828178260776801,0.1992281464241792,
0.6263921436391829,0.7539453362311391,0.842642390385491,0.6019275589475808,0.6860496232551724,0.8384588439060471,0.8248749994787716,0.7783540536306031,0.5329735477436951,1.0,0.4866383206000856,0.0,0.32538061980834543,0.1762886429144516,0.12302876717318442,0.6566050997098815,
0.0,0.3298312748107133,0.250171565419714,0.4936107847326735,0.13799650107776215,0.46678605246341764,0.2138092340942406,0.0,0.8009457556550059,0.10778241453209642,0.0,0.1693217469115259,0.6035549700391145,0.5844150177500644,0.7549215400815108,0.37384056925921205,
0.8392411243468266,0.6332073040316253,0.5675615690144357,0.78686637458194,1.0,0.5721063828770726,0.8212969747641172,1.0,1.0,0.2870406503946273,0.42101121792041546,0.0,0.6019528392848249,0.27812090622530866,0.05677882767740097,0.7850663791171616,
0.3937938575071144,0.3554781187852865,0.22677559936489167,0.49504691011802743,0.23929407994154897,0.4015969766335965,0.44814411513467745,0.8342847299851925,0.6900003956327871,0.4290616457220004,0.0,0.4614163837791095,0.28686792761365987,0.42809589535309756,0.6027925803493948,0.41539495750952704,
0.5300925490960042,0.5188031048937617,0.49668739693137137,0.404511642986384,0.6716099602856762,0.7556460832589094,0.5145787587128127,0.2690680539143767,0.6309435377952503,0.3741637349760535,0.768049984536026,0.5595258816135338,0.45746669411912916,0.38382914742581004,0.7603379306519059,0.5082713750461963,
1.0,0.6652155007269801,0.6712658264221625,0.9114394541454975,0.5227254844282538,0.9615112104751433,0.9144283822370716,1.0,0.611509802801002,0.7365360488759952,0.9194665660895367,0.7400731586525651,0.18982273744924108,0.16329562453748844,0.3770280447790002,0.7874664791808963,
0.35290484433950176,0.4604254356881832,0.6042454433696882,0.5513424500111903,0.5090393601990265,0.031347719950882036,0.5182749984912454,0.2669259986800493,1.0,0.0,0.6469339646148619,0.4347247505088097,0.5987263671723029,0.6855979259983049,0.41515791774941935,0.44787809291973113,
0.5768539565975517,0.8121633137120785,0.8916370480457483,0.8913535661516039,0.7300355208948507,0.7279564526012323,1.0,1.0,1.0,1.0,0.4587339094294852,0.20382949165300507,0.2947038617957734,0.007793347698467911,0.0,0.9662211351241645,
1.0,0.8012666895740288,0.9198258737508316,0.897853528984034,1.0,0.5983841962300998,0.7617682892541492,0.42444033086251576,0.3355555082481803,0.4687552303068808,0.21722840715062175,0.0,0.06220234385444606,0.2702368001418941,0.006337400006258459,0.7930286671951117,
0.8999211260627717,0.6599904936882307,0.6563244518232314,0.878439905372749,0.7867453699063741,0.9336867849339625,0.8735400630128439,1.0,0.14567426924315752,0.29743175904858543,1.0,0.15464971643655068,0.3814083175903037,0.2977099439219435,0.4445478049981641,0.8264304053149786,
0.6280847891009091,1.0,0.9828268007575904,0.964397894729752,1.0,0.4409633441521209,0.8139438704753952,0.65864949787132,1.0,0.4561296698052213,0.6650917528740459,0.0,0.09910277939702633,0.03835261286026055,0.0,0.9539204667037277,
0.021967551472017732,0.5193305754634501,0.6014971889848193,0.4618740129546309,0.14291339868275235,0.5790030665013626,0.3111375602101465,0.3948388084619753,0.5349075150535774,0.633867409115603,0.6471571811349393,0.3984596053921808,0.6690325189839036,0.7953672283877896,0.92218509709095,0.3888506288432074,
0.5987673064149368,0.520087459534299,0.6939871831952227,0.6137251550591744,0.7938990656647905,0.9283446488415713,0.6401096387778633,0.3457684518382575,0.9695129634844832,0.6879773274791824,0.5420157961913744,0.5034246257155057,0.5134110535413683,0.29009390424926496,0.545704432120187,0.5800802641821708,
0.5872080529616897,0.7062571072224726,0.5933205125792947,0.577482652126486,0.4648605787859613,0.6171662865702964,0.629167968651118,1.0,1.0,1.0,1.0,0.0,0.5886698995425717,0.40416020664542857,0.5907474121394245,0.6935917407956035,
0.9380297401798093,0.8406018141483962,0.5533984375971079,0.7900679962013817,0.9723236393451604,0.5939411682202469,0.7195526081098986,0.547159433005834,0.6877782840667894,0.8104883183898478,0.4518403912400874,0.644537350899417,0.580744469526864,0.5048968110219216,0.24620739004165848,0.6734584835406308,
0.9981771487105104,1.0,1.0,1.0,1.0,0.8634967236639075,1.0,1.0,0.8868928309564365,1.0,0.5813786139736539,0.0,0.0,0.0,0.0,0.9529367945610195,
0.6247304461775225,0.46787248812818505,0.20776299282910177,0.39959032003835226,0.13956552473186726,0.19151927791228823,0.3378466500701056,0.0,0.6006596227600807,0.14975165432415088,0.5967201823543575,0.23614040415343185,0.8460766767811867,0.608360090356847,1.0,0.28834863387833454,
0.44263543755894474,0.2689703686266785,0.5003932999059684,0.29839826579577383,0.09500952791666073,0.5057397093284515,0.3939459363609335,0.8226908990859001,0.0,0.6437653533807697,0.04210177711555746,1.0,0.9828732678079715,0.7883947396889771,0.3212262103419594,0.29136152862599196,
1.0,0.974386575505585,0.9243759372725175,0.8322237600033946,0.7970941161634485,1.0,1.0,1.0,0.9824104111436948,0.5942816532685319,0.3047437645959319,0.45819899102027495,0.0,0.0,0.0,0.9180044020391467,
1.0,0.803244886930456,0.7593477229040076,0.7256369076641435,0.5620071046488258,1.0,0.8661915634256574,0.7038169281437822,1.0,1.0,1.0,0.6834024944373376,0.03155300778274958,0.18184496520874993,0.505802153966461,0.7993056417265596,
0.07328359928766673,0.10469401940085053,0.2589660149159123,0.20267705842744088,0.47640408632733205,0.0,0.07708045976020805,0.0,0.8514875525875452,0.7303733319396268,0.0538038621002421,0.881385032409062,0.49874553643010344,0.6795584034616521,0.6616179435090256,0.20335662406959776,
0.9294235181705466,0.683856911296261,0.3800271972493836,0.6033179134835511,0.32350241510883904,0.7772717300752485,0.4624666777732883,2.557246134737845e-05,0.0,0.7479439694925529,0.0,0.3151696320116745,0.1985579813018731,0.42340249177683154,0.08107168395425274,0.5700468780927677,
0.7947545660906709,0.6081343264633398,0.7958483146046337,0.6567777509878928,0.638801641491298,0.2445118021955155,0.8912361514210925,0.22087921395333565,0.10957429025430343,1.0,0.6134856786055973,0.843400866833841,0.10299289316208998,0.3165903958185989,0.0,0.7457637340963282,
0.7467871912211288,0.3314020677128026,0.16544193778851715,0.4261433545022439,0.5352144123960243,0.40648986942801163,0.36805590081075196,0.8851501720239225,0.0724865619325335,0.0,0.24670304138066906,0.17875744625266937,1.0,0.6680468231731089,1.0,0.3530363904475091,
0.7698440178821572,0.5140697318694131,0.3875181408934443,0.42174544709437717,0.23845826172139836,0.5468619237520324,0.5307775687597244,0.7435962439395619,0.12313662418679838,0.6225965690856744,0.5993308380725973,0.74521126829713,0.3828960130821589,0.6137001492737101,0.3144820138279721,0.43438225122139007,
0.48605158481611843,0.5951024848764846,0.6494122804859389,0.5970870401632322,0.3962986301093013,0.9000602716958612,0.4103773850498573,0.0,0.06706241327555484,0.2020201379855942,1.0,0.19182012316370686,0.14909274355133517,0.3975605336486393,0.6841534488523868,0.575396611660893,
0.13736982076666726,0.4959277923064684,0.3661165827381306,0.5900214404693136,0.23338331439977741,0.3319286231827695,0.3990759807247272,0.631030659576749,0.6039887682357252,0.43063000818360453,0.9788874418414656,0.6883714883881402,0.8371631703187545,0.40013250253208055,0.33290125642105617,0.46710855754821057,
1.0,0.7592856611082603,0.9604764731408136,0.7166331627189377,0.7326183791557697,0.6961994192446623,0.8882216562716139,0.4804467463770949,0.15329442941389548,0.8904659957458909,1.0,0.693127145296905,0.23756248684149545,0.11405062165865498,0.6524546668562023,0.7530423900690328,
0.44752158934133973,0.0,0.0,0.0,0.0,0.0,0.11463304162250822,0.6061543549705695,0.4567458936215448,0.0,0.0,1.0,1.0,0.8772755036400207,0.9410188237819999,0.005938753683069731,
0.7472897196057482,0.5653328529908085,0.5260117025493537,0.49314590307680356,0.6480450716581418,0.44992240163868813,0.5456111087703908,1.0,0.13777859783367707,0.293156266516614,0.43407437452277436,0.4833703614516643,0.22526424428971958,0.5237758492588432,0.6909823352340339,0.4346325243910505,
0.35206420860670534,0.16699881676964193,0.3842359736459508,0.4286315454140758,0.6515978698929958,0.5356902288590459,0.4577534805768356,0.6254589336474423,1.0,0.0,0.4785252338719955,0.8697338618794762,0.3681445630893814,0.475792801590611,0.3577296707878567,0.33758137532887156,
0.528467000678325,0.6196898973099703,0.49050576052558664,0.5450431881941411,0.4197809245776186,1.0,0.6036506816710001,0.4001222868110551,0.26522649849615704,0.424808377479994,1.0,0.1794776354555202,0.22395420197611776,0.48513181184709825,0.19446832884178233,0.6091640528298269,
0.7651351887804454,0.6424594849145997,0.8703564744310224,0.6313287426870403,0.8690828663374509,0.5645397656214926,0.9101337212367875,1.0,1.0,1.0,1.0,0.3714904536217474,0.0654475878642641,0.12217067644367824,0.31418668162147184,0.7759584418813597,
0.0,0.24535813921017932,0.2721588452799738,0.15208443794543522,0.015721952634221763,0.0,0.0,0.24016888162447153,0.0,0.0,0.07134528705598336,0.6256001286072711,1.0,0.8492915318958109,0.5290954490083766,0.07614516220153023,
0.47619142062014913,0.20419037389342914,0.2205372064141598,0.27640953612750324,0.0,0.0,0.08256781551964205,0.46817476897516097,0.5322999397877204,0.19416669403019657,0.06379318481577798,1.0,0.999886806676932,1.0,0.6568159331787431,0.1580597336011924,
0.4191941325527291,0.5649531513028625,0.7414588128478096,0.6706294222058747,0.7627111502738493,0.209502322312359,0.6857854856742189,0.4990467635874902,1.0,0.4394892760129675,1.0,0.5997179150210739,0.5239490709290068,0.41152789418130253,0.09881814094563238,0.6650816241420333,
0.5544892654998209,0.8875889042984937,0.8977794749334912,0.87212867073917,0.624467385491996,0.6101297449913421,0.8995344450654319,1.0,1.0,0.4850321211699792,0.8994728673743552,0.2961045507666815,0.35983374900315523,0.4343445119672724,0.04965074944671938,0.738402441015417,
0.407289289306378,0.7492752768850978,0.6044926674694504,0.6483210926069829,0.7050505018614371,0.07969166330536914,0.4323784200221892,0.0652966082679558,0.3385409099094827,1.0,0.6800445169977738,0.07590144927815429,0.6603538878436745,0.2667636733251588,0.33797722196237134,0.5882017770788354,
1.0,0.949302117313417,1.0,1.0,1.0,1.0,0.8332464805169264,1.0,0.6613057227453427,0.5590635421645778,1.0,0.5544293399596004,0.2033810726802521,0.0063985354732387645,0.0645948600117891,0.9828033489679264,
0.8610600139235111,0.45762272681072963,0.6562614823494428,0.5499523999875631,0.23205319248828882,0.6657181027098508,0.546533082777,0.1722883375099405,0.8457409310407401,0.09817894775776048,0.0,0.41858704080696596,0.7367572437335367,0.5499283839462702,0.564752975099367,0.4994614891065746,
0.11845778956971564,0.052234652587094615,0.19264933022997943,0.26904446130338067,0.0603553981871045,0.0,0.0839710511102677,0.0,0.0,0.0,0.42354623408564773,0.3074395986742302,0.5966836096065737,0.8160275631121496,0.6587950243629869,0.1362923350976436,
0.6272983519884267,0.7354282068983548,0.7524574029641505,0.6776317708958555,0.6353763830171536,0.5873229019470898,0.6904493454372315,0.01224947087493422,0.8019045795409342,1.0,0.05118468384559427,0.6473151953744772,0.17177733330850428,0.1516446153797941,0.051174800246383545,0.68629106037108,
1.0,0.7068572091094385,0.6806009872383804,0.5582817120602827,0.7655003719319207,0.13431465383803998,0.7090105931995447,0.46103315011563084,0.0,0.7276469982896953,0.3677828284138059,0.529062934052756,0.15286599781900212,0.20113318972006733,0.6220936539820611,0.6020755221947981,
0.9335922800275551,0.6768360718511879,0.5868139769632004,0.7113539245493917,0.2868883092540859,0.66151539843403,0.6114125293250056,0.08051296756110982,0.7421701255567354,0.9129648961799014,0.04384028697849485,0.173185542597197,0.7906904495598106,0.4495541921396883,0.20244499014528936,0.5904214750302634,
0.7155552117925473,0.4827126846725897,0.7649334284435362,0.5541609679912279,0.42895523884876446,0.2506976375470832,0.6547856685408797,0.06507897424655268,0.2549593622203911,0.6292484574887915,0.36402617624496836,0.2914124023279804,0.7841108369162453,0.5567102956012924,0.41400304408054156,0.5458536352463982,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6513451785304096,0.8314110994037769,0.6537212775161501,1.0,0.38042507115270063,0.0,0.0,0.0,0.9390957095495389,
0.0628259476053056,0.2200589316274762,0.17169514748369885,0.08796730576738271,0.31273261666210056,0.0,0.2877635008224725,0.37770708488085625,0.620846196217427,0.0,0.2844287927079341,0.8552707550119192,1.0,0.9163745927064934,1.0,0.129156396826558,
0.1131508424826766,0.20488379158852413,0.07048370549834575,0.0,0.0,0.23089346253141557,0.13124081604528953,0.5061225296231682,0.0,0.0,0.6170373590758504,1.0,1.0,1.0,0.7703865690357385,0.07319729852497836,
0.33336850664228657,0.06245100507762466,0.3063368310749415,0.049668105509022495,0.27401120522407496,0.19183996838862655,0.17222017491853986,0.5106779256584836,0.7148014934897075,0.0,0.0,1.0,0.8025475970724173,0.6533696167131111,1.0,0.15411716937731978,
